CustomerID,CustomerName,Location,JoinDate,LoyaltyPoints,Year,Month
CUST02198,Customer_2198,Pune,2021-05-27,2734,2021,May
CUST02199,Customer_2199,Kolkata,2021-09-28,23,2021,September
CUST02200,Customer_2200,Pune,2021-08-29,3163,2021,August
CUST02201,Customer_2201,Pune,2022-05-23,2270,2022,May
CUST02202,Customer_2202,Pune,2023-10-25,4140,2023,October
CUST02203,Customer_2203,Pune,2021-11-16,91,2021,November
CUST02204,Customer_2204,Delhi,2023-11-22,3160,2023,November
CUST02205,Customer_2205,Kolkata,2020-03-11,4751,2020,March
CUST02206,Customer_2206,Pune,2021-05-26,573,2021,May
CUST02207,Customer_2207,Mumbai,2020-03-26,4687,2020,March
CUST02208,Customer_2208,Chennai,2022-07-18,908,2022,July
CUST02209,Customer_2209,Mumbai,2021-05-27,3159,2021,May
CUST02210,Customer_2210,Pune,2022-01-02,2090,2022,January
CUST02211,Customer_2211,Bangalore,2021-11-03,1176,2021,November
CUST02212,Customer_2212,Chennai,2022-12-21,749,2022,December
CUST02213,Customer_2213,Hyderabad,2023-07-10,3715,2023,July
CUST02214,Customer_2214,Bangalore,2020-08-26,3039,2020,August
CUST02215,Customer_2215,Hyderabad,2023-05-23,2626,2023,May
CUST02216,Customer_2216,Hyderabad,2021-09-15,345,2021,September
CUST02217,Customer_2217,Hyderabad,2023-07-02,3704,2023,July
CUST02218,Customer_2218,Delhi,2021-04-21,551,2021,April
CUST02219,Customer_2219,Bangalore,2022-08-22,287,2022,August
CUST02220,Customer_2220,Mumbai,2023-08-13,3684,2023,August
CUST02221,Customer_2221,Bangalore,2022-03-23,1404,2022,March
CUST02222,Customer_2222,Bangalore,2022-03-25,3853,2022,March
CUST02223,Customer_2223,Bangalore,2022-05-30,2957,2022,May
CUST02224,Customer_2224,Ahmedabad,2022-11-25,235,2022,November
CUST02225,Customer_2225,Mumbai,2021-08-06,1872,2021,August
CUST02226,Customer_2226,Mumbai,2021-06-11,1037,2021,June
CUST02227,Customer_2227,Ahmedabad,2021-01-13,1592,2021,January
CUST02228,Customer_2228,Chennai,2020-12-29,1965,2020,December
CUST02229,Customer_2229,Mumbai,2022-10-29,3898,2022,October
CUST02230,Customer_2230,Mumbai,2022-11-15,205,2022,November
CUST02231,Customer_2231,Ahmedabad,2021-09-27,928,2021,September
CUST02232,Customer_2232,Ahmedabad,2023-01-10,3822,2023,January
CUST02233,Customer_2233,Delhi,2020-06-04,3968,2020,June
CUST02234,Customer_2234,Mumbai,2023-08-09,4250,2023,August
CUST02235,Customer_2235,Hyderabad,2022-02-14,2707,2022,February
CUST02236,Customer_2236,Mumbai,2020-03-28,1182,2020,March
CUST02237,Customer_2237,Ahmedabad,2020-05-15,1642,2020,May
CUST02238,Customer_2238,Delhi,2023-05-03,3798,2023,May
CUST02239,Customer_2239,Bangalore,2020-10-25,1947,2020,October
CUST02240,Customer_2240,Bangalore,2022-02-15,2810,2022,February
CUST02241,Customer_2241,Delhi,2022-05-31,2672,2022,May
CUST02242,Customer_2242,Ahmedabad,2020-04-14,4159,2020,April
CUST02243,Customer_2243,Ahmedabad,2021-01-02,4930,2021,January
CUST02244,Customer_2244,Mumbai,2023-10-14,568,2023,October
CUST02245,Customer_2245,Delhi,2023-07-22,2585,2023,July
CUST02246,Customer_2246,Hyderabad,2023-04-20,826,2023,April
CUST02247,Customer_2247,Pune,2021-12-14,911,2021,December
CUST02248,Customer_2248,Chennai,2023-06-09,1481,2023,June
CUST02249,Customer_2249,Pune,2023-10-12,976,2023,October
CUST02250,Customer_2250,Hyderabad,2021-10-30,4468,2021,October
CUST02251,Customer_2251,Hyderabad,2022-10-21,3060,2022,October
CUST02252,Customer_2252,Chennai,2023-07-10,1060,2023,July
CUST02253,Customer_2253,Chennai,2023-08-13,2245,2023,August
CUST02254,Customer_2254,Ahmedabad,2021-08-25,2751,2021,August
CUST02255,Customer_2255,Bangalore,2020-09-25,1149,2020,September
CUST02256,Customer_2256,Kolkata,2021-02-28,2691,2021,February
CUST02257,Customer_2257,Mumbai,2020-12-04,1536,2020,December
CUST02258,Customer_2258,Delhi,2021-12-11,2770,2021,December
CUST02259,Customer_2259,Pune,2022-02-16,633,2022,February
CUST02260,Customer_2260,Hyderabad,2020-04-21,2112,2020,April
CUST02261,Customer_2261,Hyderabad,2023-08-20,4425,2023,August
CUST02262,Customer_2262,Mumbai,2022-07-20,3990,2022,July
CUST02263,Customer_2263,Kolkata,2022-07-01,4491,2022,July
CUST02264,Customer_2264,Hyderabad,2022-01-15,3110,2022,January
CUST02265,Customer_2265,Pune,2020-03-27,492,2020,March
CUST02266,Customer_2266,Hyderabad,2023-03-07,2487,2023,March
CUST02267,Customer_2267,Hyderabad,2022-05-07,1307,2022,May
CUST02268,Customer_2268,Delhi,2020-02-28,3243,2020,February
CUST02269,Customer_2269,Ahmedabad,2021-12-01,1099,2021,December
CUST02270,Customer_2270,Kolkata,2020-11-04,2762,2020,November
CUST02271,Customer_2271,Mumbai,2021-05-02,4844,2021,May
CUST02272,Customer_2272,Hyderabad,2023-12-01,20,2023,December
CUST02273,Customer_2273,Pune,2021-12-21,740,2021,December
CUST02274,Customer_2274,Delhi,2021-01-31,1184,2021,January
CUST02275,Customer_2275,Pune,2021-03-22,2577,2021,March
CUST02276,Customer_2276,Delhi,2022-04-25,3104,2022,April
CUST02277,Customer_2277,Mumbai,2021-05-31,2031,2021,May
CUST02278,Customer_2278,Bangalore,2022-10-05,2022,2022,October
CUST02279,Customer_2279,Mumbai,2023-01-16,4818,2023,January
CUST02280,Customer_2280,Kolkata,2023-07-11,4020,2023,July
CUST02281,Customer_2281,Bangalore,2022-12-24,4923,2022,December
CUST02282,Customer_2282,Bangalore,2021-11-18,791,2021,November
CUST02283,Customer_2283,Bangalore,2021-08-08,4580,2021,August
CUST02284,Customer_2284,Ahmedabad,2021-05-28,1961,2021,May
CUST02285,Customer_2285,Kolkata,2021-06-05,1376,2021,June
CUST02286,Customer_2286,Delhi,2022-06-18,2198,2022,June
CUST02287,Customer_2287,Chennai,2022-01-12,2814,2022,January
CUST02288,Customer_2288,Delhi,2021-12-05,8,2021,December
CUST02289,Customer_2289,Delhi,2022-10-12,4223,2022,October
CUST02290,Customer_2290,Pune,2020-12-21,4145,2020,December
CUST02291,Customer_2291,Ahmedabad,2023-08-23,3540,2023,August
CUST02292,Customer_2292,Kolkata,2023-12-10,2002,2023,December
CUST02293,Customer_2293,Hyderabad,2020-07-22,2151,2020,July
CUST02294,Customer_2294,Pune,2022-07-30,4437,2022,July
CUST02295,Customer_2295,Hyderabad,2022-09-28,4708,2022,September
CUST02296,Customer_2296,Hyderabad,2020-08-01,269,2020,August
CUST02297,Customer_2297,Ahmedabad,2021-03-16,4722,2021,March
CUST02298,Customer_2298,Chennai,2021-10-20,207,2021,October
CUST02299,Customer_2299,Kolkata,2022-10-05,1292,2022,October
CUST02300,Customer_2300,Chennai,2020-10-30,3159,2020,October
CUST02301,Customer_2301,Kolkata,2021-03-21,3926,2021,March
CUST02302,Customer_2302,Mumbai,2020-11-19,1731,2020,November
CUST02303,Customer_2303,Ahmedabad,2020-04-23,2212,2020,April
CUST02304,Customer_2304,Bangalore,2023-04-03,2576,2023,April
CUST02305,Customer_2305,Bangalore,2022-06-10,1970,2022,June
CUST02306,Customer_2306,Kolkata,2022-01-10,3401,2022,January
CUST02307,Customer_2307,Delhi,2021-12-09,1362,2021,December
CUST02308,Customer_2308,Pune,2020-04-10,461,2020,April
CUST02309,Customer_2309,Ahmedabad,2021-02-23,3736,2021,February
CUST02310,Customer_2310,Hyderabad,2020-05-06,1217,2020,May
CUST02311,Customer_2311,Kolkata,2022-12-13,2548,2022,December
CUST02312,Customer_2312,Bangalore,2021-01-07,2137,2021,January
CUST02313,Customer_2313,Chennai,2020-11-23,1616,2020,November
CUST02314,Customer_2314,Pune,2023-09-05,3313,2023,September
CUST02315,Customer_2315,Pune,2020-07-13,4823,2020,July
CUST02316,Customer_2316,Mumbai,2020-05-18,2998,2020,May
CUST02317,Customer_2317,Kolkata,2022-09-04,3144,2022,September
CUST02318,Customer_2318,Chennai,2020-08-23,785,2020,August
CUST02319,Customer_2319,Chennai,2023-02-25,4361,2023,February
CUST02320,Customer_2320,Ahmedabad,2022-08-02,3156,2022,August
CUST02321,Customer_2321,Ahmedabad,2022-09-27,4253,2022,September
CUST02322,Customer_2322,Hyderabad,2021-05-11,2192,2021,May
CUST02323,Customer_2323,Chennai,2023-02-08,3635,2023,February
CUST02324,Customer_2324,Kolkata,2022-06-04,3631,2022,June
CUST02325,Customer_2325,Pune,2023-07-13,2051,2023,July
CUST02326,Customer_2326,Mumbai,2022-04-03,4544,2022,April
CUST02327,Customer_2327,Chennai,2020-03-18,269,2020,March
CUST02328,Customer_2328,Chennai,2023-05-04,4419,2023,May
CUST02329,Customer_2329,Ahmedabad,2023-01-05,965,2023,January
CUST02330,Customer_2330,Kolkata,2021-05-25,4667,2021,May
CUST02331,Customer_2331,Pune,2023-08-05,1864,2023,August
CUST02332,Customer_2332,Mumbai,2022-12-16,4506,2022,December
CUST02333,Customer_2333,Hyderabad,2020-10-15,1352,2020,October
CUST02334,Customer_2334,Kolkata,2022-12-05,3677,2022,December
CUST02335,Customer_2335,Delhi,2023-05-25,3400,2023,May
CUST02336,Customer_2336,Mumbai,2020-08-19,2843,2020,August
CUST02337,Customer_2337,Hyderabad,2022-06-10,393,2022,June
CUST02338,Customer_2338,Ahmedabad,2021-02-06,3354,2021,February
CUST02339,Customer_2339,Mumbai,2020-05-17,2778,2020,May
CUST02340,Customer_2340,Delhi,2023-05-10,526,2023,May
CUST02341,Customer_2341,Ahmedabad,2023-06-16,2543,2023,June
CUST02342,Customer_2342,Pune,2022-01-10,2647,2022,January
CUST02343,Customer_2343,Kolkata,2023-07-28,3188,2023,July
CUST02344,Customer_2344,Kolkata,2022-05-29,4048,2022,May
CUST02345,Customer_2345,Kolkata,2020-11-17,3019,2020,November
CUST02346,Customer_2346,Delhi,2021-12-09,1818,2021,December
CUST02347,Customer_2347,Pune,2024-01-26,4508,2024,January
CUST02348,Customer_2348,Hyderabad,2022-06-10,2335,2022,June
CUST02349,Customer_2349,Mumbai,2022-08-08,3884,2022,August
CUST02350,Customer_2350,Hyderabad,2022-08-27,728,2022,August
CUST02351,Customer_2351,Ahmedabad,2020-09-20,3104,2020,September
CUST02352,Customer_2352,Mumbai,2023-07-19,2815,2023,July
CUST02353,Customer_2353,Pune,2020-09-17,3856,2020,September
CUST02354,Customer_2354,Hyderabad,2020-12-28,4247,2020,December
CUST02355,Customer_2355,Chennai,2021-02-03,2425,2021,February
CUST02356,Customer_2356,Ahmedabad,2020-10-23,4945,2020,October
CUST02357,Customer_2357,Chennai,2023-05-01,2622,2023,May
CUST02358,Customer_2358,Kolkata,2021-01-27,3783,2021,January
CUST02359,Customer_2359,Bangalore,2022-10-27,143,2022,October
CUST02360,Customer_2360,Hyderabad,2021-10-21,1119,2021,October
CUST02361,Customer_2361,Hyderabad,2020-06-05,820,2020,June
CUST02362,Customer_2362,Ahmedabad,2023-06-01,866,2023,June
CUST02363,Customer_2363,Delhi,2020-03-22,76,2020,March
CUST02364,Customer_2364,Chennai,2020-09-15,1296,2020,September
CUST02365,Customer_2365,Kolkata,2023-09-23,4893,2023,September
CUST02366,Customer_2366,Ahmedabad,2020-06-06,3741,2020,June
CUST02367,Customer_2367,Bangalore,2022-07-26,4740,2022,July
CUST02368,Customer_2368,Ahmedabad,2020-04-03,1001,2020,April
CUST02369,Customer_2369,Mumbai,2021-12-18,4022,2021,December
CUST02370,Customer_2370,Kolkata,2022-04-18,1478,2022,April
CUST02371,Customer_2371,Bangalore,2022-06-29,4703,2022,June
CUST02372,Customer_2372,Ahmedabad,2023-12-08,3719,2023,December
CUST02373,Customer_2373,Mumbai,2020-04-18,519,2020,April
CUST02374,Customer_2374,Pune,2020-02-29,2789,2020,February
CUST02375,Customer_2375,Kolkata,2020-07-09,1077,2020,July
CUST02376,Customer_2376,Ahmedabad,2023-08-29,3571,2023,August
CUST02377,Customer_2377,Mumbai,2023-04-28,4912,2023,April
CUST02378,Customer_2378,Mumbai,2021-06-04,3532,2021,June
CUST02379,Customer_2379,Ahmedabad,2022-07-31,3640,2022,July
CUST02380,Customer_2380,Kolkata,2023-03-20,3360,2023,March
CUST02381,Customer_2381,Chennai,2020-02-16,493,2020,February
CUST02382,Customer_2382,Kolkata,2022-10-26,3315,2022,October
CUST02383,Customer_2383,Pune,2020-01-16,339,2020,January
CUST02384,Customer_2384,Ahmedabad,2022-09-18,2430,2022,September
CUST02385,Customer_2385,Ahmedabad,2020-04-17,1846,2020,April
CUST02386,Customer_2386,Pune,2022-08-29,2294,2022,August
CUST02387,Customer_2387,Ahmedabad,2023-10-01,2763,2023,October
CUST02388,Customer_2388,Ahmedabad,2021-06-04,1210,2021,June
CUST02389,Customer_2389,Hyderabad,2023-06-15,3112,2023,June
CUST02390,Customer_2390,Kolkata,2020-03-03,4384,2020,March
CUST02391,Customer_2391,Ahmedabad,2023-07-01,1751,2023,July
CUST02392,Customer_2392,Pune,2021-01-24,3731,2021,January
CUST02393,Customer_2393,Mumbai,2020-09-17,1982,2020,September
CUST02394,Customer_2394,Delhi,2020-07-21,2960,2020,July
CUST02395,Customer_2395,Hyderabad,2021-08-19,2327,2021,August
CUST02396,Customer_2396,Ahmedabad,2020-10-09,1023,2020,October
CUST02397,Customer_2397,Pune,2020-07-27,1383,2020,July
CUST02398,Customer_2398,Kolkata,2023-06-02,3915,2023,June
CUST02399,Customer_2399,Hyderabad,2023-08-30,566,2023,August
CUST02400,Customer_2400,Hyderabad,2020-02-21,1637,2020,February
CUST02401,Customer_2401,Chennai,2022-06-03,4065,2022,June
CUST02402,Customer_2402,Kolkata,2020-12-19,1930,2020,December
CUST02403,Customer_2403,Chennai,2023-04-08,3543,2023,April
CUST02404,Customer_2404,Ahmedabad,2020-03-02,3397,2020,March
CUST02405,Customer_2405,Mumbai,2023-03-08,1453,2023,March
CUST02406,Customer_2406,Bangalore,2023-12-12,346,2023,December
CUST02407,Customer_2407,Ahmedabad,2023-06-17,1619,2023,June
CUST02408,Customer_2408,Ahmedabad,2022-02-10,3035,2022,February
CUST02409,Customer_2409,Ahmedabad,2022-03-10,4786,2022,March
CUST02410,Customer_2410,Kolkata,2021-10-03,4863,2021,October
CUST02411,Customer_2411,Chennai,2023-03-24,2572,2023,March
CUST02412,Customer_2412,Mumbai,2020-09-03,4632,2020,September
CUST02413,Customer_2413,Ahmedabad,2023-05-12,2499,2023,May
CUST02414,Customer_2414,Pune,2023-08-31,243,2023,August
CUST02415,Customer_2415,Pune,2020-06-09,1687,2020,June
CUST02416,Customer_2416,Hyderabad,2021-02-27,2324,2021,February
CUST02417,Customer_2417,Hyderabad,2022-09-06,1611,2022,September
CUST02418,Customer_2418,Pune,2023-09-29,4571,2023,September
CUST02419,Customer_2419,Ahmedabad,2023-10-26,4831,2023,October
CUST02420,Customer_2420,Hyderabad,2021-06-22,1779,2021,June
CUST02421,Customer_2421,Hyderabad,2021-09-09,4033,2021,September
CUST02422,Customer_2422,Mumbai,2024-01-27,1266,2024,January
CUST02423,Customer_2423,Bangalore,2021-07-04,2875,2021,July
CUST02424,Customer_2424,Ahmedabad,2023-06-06,3375,2023,June
CUST02425,Customer_2425,Delhi,2022-12-07,2104,2022,December
CUST02426,Customer_2426,Chennai,2022-08-12,4721,2022,August
CUST02427,Customer_2427,Hyderabad,2024-02-01,4676,2024,February
CUST02428,Customer_2428,Mumbai,2020-07-04,4309,2020,July
CUST02429,Customer_2429,Delhi,2021-05-27,839,2021,May
CUST02430,Customer_2430,Delhi,2023-10-30,4852,2023,October
CUST02431,Customer_2431,Bangalore,2021-03-28,4023,2021,March
CUST02432,Customer_2432,Chennai,2023-10-29,3151,2023,October
CUST02433,Customer_2433,Ahmedabad,2021-07-22,4298,2021,July
CUST02434,Customer_2434,Kolkata,2023-11-19,4552,2023,November
CUST02435,Customer_2435,Pune,2020-05-22,2580,2020,May
CUST02436,Customer_2436,Mumbai,2020-05-03,3056,2020,May
CUST02437,Customer_2437,Delhi,2022-06-21,4045,2022,June
CUST02438,Customer_2438,Bangalore,2023-02-27,4221,2023,February
CUST02439,Customer_2439,Pune,2020-07-03,4509,2020,July
CUST02440,Customer_2440,Delhi,2020-03-02,1255,2020,March
CUST02441,Customer_2441,Chennai,2023-05-30,3685,2023,May
CUST02442,Customer_2442,Mumbai,2023-07-14,1452,2023,July
CUST02443,Customer_2443,Pune,2023-01-12,4867,2023,January
CUST02444,Customer_2444,Pune,2022-03-05,3584,2022,March
CUST02445,Customer_2445,Chennai,2021-11-25,4034,2021,November
CUST02446,Customer_2446,Chennai,2023-03-11,2046,2023,March
CUST02447,Customer_2447,Chennai,2020-08-16,3647,2020,August
CUST02448,Customer_2448,Delhi,2020-07-31,3901,2020,July
CUST02449,Customer_2449,Kolkata,2021-07-04,2529,2021,July
CUST02450,Customer_2450,Chennai,2020-11-17,3319,2020,November
CUST02451,Customer_2451,Pune,2021-08-17,2709,2021,August
CUST02452,Customer_2452,Hyderabad,2021-07-18,3903,2021,July
CUST02453,Customer_2453,Hyderabad,2023-10-19,3238,2023,October
CUST02454,Customer_2454,Ahmedabad,2020-01-12,1272,2020,January
CUST02455,Customer_2455,Delhi,2022-11-03,4815,2022,November
CUST02456,Customer_2456,Pune,2022-07-31,2351,2022,July
CUST02457,Customer_2457,Bangalore,2022-06-01,4699,2022,June
CUST02458,Customer_2458,Delhi,2020-08-07,140,2020,August
CUST02459,Customer_2459,Kolkata,2023-06-29,4281,2023,June
CUST02460,Customer_2460,Mumbai,2020-10-14,2560,2020,October
CUST02461,Customer_2461,Delhi,2022-02-12,3739,2022,February
CUST02462,Customer_2462,Mumbai,2023-08-19,2334,2023,August
CUST02463,Customer_2463,Bangalore,2023-12-10,3263,2023,December
CUST02464,Customer_2464,Pune,2021-08-03,161,2021,August
CUST02465,Customer_2465,Hyderabad,2023-03-10,2835,2023,March
CUST02466,Customer_2466,Kolkata,2023-05-22,2391,2023,May
CUST02467,Customer_2467,Chennai,2023-05-15,950,2023,May
CUST02468,Customer_2468,Bangalore,2024-01-05,3441,2024,January
CUST02469,Customer_2469,Pune,2023-09-15,3997,2023,September
CUST02470,Customer_2470,Kolkata,2023-08-24,2968,2023,August
CUST02471,Customer_2471,Bangalore,2021-08-17,4806,2021,August
CUST02472,Customer_2472,Hyderabad,2021-08-12,525,2021,August
CUST02473,Customer_2473,Ahmedabad,2021-05-01,2922,2021,May
CUST02474,Customer_2474,Pune,2020-01-23,4429,2020,January
CUST02475,Customer_2475,Bangalore,2021-10-31,3095,2021,October
CUST02476,Customer_2476,Kolkata,2022-04-27,2630,2022,April
CUST02477,Customer_2477,Chennai,2020-06-05,958,2020,June
CUST02478,Customer_2478,Ahmedabad,2021-12-30,1460,2021,December
CUST02479,Customer_2479,Hyderabad,2021-12-28,3104,2021,December
CUST02480,Customer_2480,Bangalore,2023-08-19,783,2023,August
CUST02481,Customer_2481,Chennai,2022-04-19,404,2022,April
CUST02482,Customer_2482,Pune,2021-08-07,408,2021,August
CUST02483,Customer_2483,Hyderabad,2022-02-09,2153,2022,February
CUST02484,Customer_2484,Delhi,2021-06-05,3153,2021,June
CUST02485,Customer_2485,Hyderabad,2020-08-30,3139,2020,August
CUST02486,Customer_2486,Chennai,2020-07-04,363,2020,July
CUST02487,Customer_2487,Mumbai,2020-06-27,4669,2020,June
CUST02488,Customer_2488,Mumbai,2022-01-24,3884,2022,January
CUST02489,Customer_2489,Pune,2022-10-02,3274,2022,October
CUST02490,Customer_2490,Mumbai,2021-04-23,3069,2021,April
CUST02491,Customer_2491,Ahmedabad,2022-06-20,843,2022,June
CUST02492,Customer_2492,Mumbai,2022-09-04,1975,2022,September
CUST02493,Customer_2493,Delhi,2021-12-24,1580,2021,December
CUST02494,Customer_2494,Kolkata,2021-10-08,1419,2021,October
CUST02495,Customer_2495,Hyderabad,2021-07-04,3896,2021,July
CUST02496,Customer_2496,Chennai,2020-11-25,2251,2020,November
CUST02497,Customer_2497,Delhi,2022-05-13,2075,2022,May
CUST02498,Customer_2498,Kolkata,2021-04-27,2728,2021,April
CUST02499,Customer_2499,Bangalore,2021-02-21,2159,2021,February
CUST02500,Customer_2500,Ahmedabad,2022-09-25,260,2022,September
CUST02501,Customer_2501,Delhi,2021-07-05,3105,2021,July
CUST02502,Customer_2502,Chennai,2020-03-01,4672,2020,March
CUST02503,Customer_2503,Bangalore,2020-07-25,4222,2020,July
CUST02504,Customer_2504,Mumbai,2022-11-22,4858,2022,November
CUST02505,Customer_2505,Hyderabad,2022-12-01,2793,2022,December
CUST02506,Customer_2506,Bangalore,2022-01-01,943,2022,January
CUST02507,Customer_2507,Ahmedabad,2023-11-26,4602,2023,November
CUST02508,Customer_2508,Hyderabad,2023-05-09,3204,2023,May
CUST02509,Customer_2509,Delhi,2023-12-20,2658,2023,December
CUST02510,Customer_2510,Mumbai,2022-10-18,1847,2022,October
CUST02511,Customer_2511,Hyderabad,2020-12-21,4807,2020,December
CUST02512,Customer_2512,Ahmedabad,2022-01-24,4177,2022,January
CUST02513,Customer_2513,Bangalore,2022-07-22,1074,2022,July
CUST02514,Customer_2514,Hyderabad,2024-02-05,3613,2024,February
CUST02515,Customer_2515,Chennai,2020-08-25,780,2020,August
CUST02516,Customer_2516,Chennai,2020-05-11,833,2020,May
CUST02517,Customer_2517,Pune,2023-10-18,4407,2023,October
CUST02518,Customer_2518,Kolkata,2022-10-29,1868,2022,October
CUST02519,Customer_2519,Chennai,2022-12-27,4652,2022,December
CUST02520,Customer_2520,Mumbai,2021-09-15,3620,2021,September
CUST02521,Customer_2521,Mumbai,2020-02-13,1785,2020,February
CUST02522,Customer_2522,Chennai,2021-08-18,2824,2021,August
CUST02523,Customer_2523,Hyderabad,2022-11-12,3751,2022,November
CUST02524,Customer_2524,Kolkata,2023-03-27,3228,2023,March
CUST02525,Customer_2525,Delhi,2022-02-17,4577,2022,February
CUST02526,Customer_2526,Pune,2022-01-25,3321,2022,January
CUST02527,Customer_2527,Ahmedabad,2020-12-17,1727,2020,December
CUST02528,Customer_2528,Delhi,2023-10-07,1664,2023,October
CUST02529,Customer_2529,Mumbai,2020-03-21,847,2020,March
CUST02530,Customer_2530,Hyderabad,2020-04-21,385,2020,April
CUST02531,Customer_2531,Mumbai,2021-01-18,1167,2021,January
CUST02532,Customer_2532,Ahmedabad,2023-08-08,2100,2023,August
CUST02533,Customer_2533,Mumbai,2020-02-04,234,2020,February
CUST02534,Customer_2534,Pune,2022-01-07,84,2022,January
CUST02535,Customer_2535,Ahmedabad,2022-11-01,3698,2022,November
CUST02536,Customer_2536,Kolkata,2021-11-26,3026,2021,November
CUST02537,Customer_2537,Hyderabad,2020-06-04,2986,2020,June
CUST02538,Customer_2538,Kolkata,2022-12-12,4940,2022,December
CUST02539,Customer_2539,Bangalore,2022-12-05,2710,2022,December
CUST02540,Customer_2540,Delhi,2021-10-21,1980,2021,October
CUST02541,Customer_2541,Delhi,2022-07-12,4957,2022,July
CUST02542,Customer_2542,Ahmedabad,2020-07-26,2929,2020,July
CUST02543,Customer_2543,Kolkata,2020-12-06,657,2020,December
CUST02544,Customer_2544,Chennai,2022-02-22,3288,2022,February
CUST02545,Customer_2545,Pune,2021-03-19,3088,2021,March
CUST02546,Customer_2546,Mumbai,2021-08-27,3381,2021,August
CUST02547,Customer_2547,Bangalore,2023-07-28,2384,2023,July
CUST02548,Customer_2548,Mumbai,2022-10-19,3075,2022,October
CUST02549,Customer_2549,Chennai,2020-03-21,2941,2020,March
CUST02550,Customer_2550,Ahmedabad,2021-09-17,816,2021,September
CUST02551,Customer_2551,Hyderabad,2022-11-18,3825,2022,November
CUST02552,Customer_2552,Chennai,2023-01-24,3990,2023,January
CUST02553,Customer_2553,Bangalore,2022-09-11,4447,2022,September
CUST02554,Customer_2554,Mumbai,2023-11-02,702,2023,November
CUST02555,Customer_2555,Kolkata,2023-07-18,3928,2023,July
CUST02556,Customer_2556,Hyderabad,2020-05-16,1708,2020,May
CUST02557,Customer_2557,Mumbai,2022-05-24,3871,2022,May
CUST02558,Customer_2558,Delhi,2020-08-01,3484,2020,August
CUST02559,Customer_2559,Pune,2022-05-08,442,2022,May
CUST02560,Customer_2560,Ahmedabad,2023-10-25,4650,2023,October
CUST02561,Customer_2561,Chennai,2023-07-18,2358,2023,July
CUST02562,Customer_2562,Pune,2023-07-22,2159,2023,July
CUST02563,Customer_2563,Delhi,2021-03-17,4244,2021,March
CUST02564,Customer_2564,Ahmedabad,2023-03-25,399,2023,March
CUST02565,Customer_2565,Ahmedabad,2021-03-10,4361,2021,March
CUST02566,Customer_2566,Pune,2022-02-23,3179,2022,February
CUST02567,Customer_2567,Pune,2023-06-24,2849,2023,June
CUST02568,Customer_2568,Hyderabad,2022-12-21,1099,2022,December
CUST02569,Customer_2569,Ahmedabad,2022-08-23,4153,2022,August
CUST02570,Customer_2570,Delhi,2022-02-23,663,2022,February
CUST02571,Customer_2571,Hyderabad,2021-10-03,2528,2021,October
CUST02572,Customer_2572,Hyderabad,2022-11-05,2277,2022,November
CUST02573,Customer_2573,Hyderabad,2020-06-23,4109,2020,June
CUST02574,Customer_2574,Chennai,2020-08-30,3000,2020,August
CUST02575,Customer_2575,Bangalore,2021-05-08,3455,2021,May
CUST02576,Customer_2576,Mumbai,2023-09-16,4779,2023,September
CUST02577,Customer_2577,Delhi,2020-12-26,601,2020,December
CUST02578,Customer_2578,Bangalore,2023-03-07,4090,2023,March
CUST02579,Customer_2579,Bangalore,2022-10-08,4067,2022,October
CUST02580,Customer_2580,Bangalore,2021-07-05,3685,2021,July
CUST02581,Customer_2581,Delhi,2020-01-15,1347,2020,January
CUST02582,Customer_2582,Chennai,2023-11-09,2673,2023,November
CUST02583,Customer_2583,Pune,2021-09-20,196,2021,September
CUST02584,Customer_2584,Mumbai,2020-06-10,1624,2020,June
CUST02585,Customer_2585,Bangalore,2020-04-01,1051,2020,April
CUST02586,Customer_2586,Mumbai,2020-10-01,2256,2020,October
CUST02587,Customer_2587,Kolkata,2022-01-01,2708,2022,January
CUST02588,Customer_2588,Ahmedabad,2024-02-02,4833,2024,February
CUST02589,Customer_2589,Ahmedabad,2023-12-09,1497,2023,December
CUST02590,Customer_2590,Chennai,2020-05-20,1457,2020,May
CUST02591,Customer_2591,Hyderabad,2020-10-20,2708,2020,October
CUST02592,Customer_2592,Pune,2020-08-04,3379,2020,August
CUST02593,Customer_2593,Kolkata,2021-04-20,3649,2021,April
CUST02594,Customer_2594,Bangalore,2023-01-16,1962,2023,January
CUST02595,Customer_2595,Mumbai,2022-08-25,1945,2022,August
CUST02596,Customer_2596,Hyderabad,2021-02-10,4367,2021,February
CUST02597,Customer_2597,Mumbai,2023-09-04,3705,2023,September
CUST02598,Customer_2598,Hyderabad,2021-01-25,2075,2021,January
CUST02599,Customer_2599,Kolkata,2020-12-23,3390,2020,December
CUST02600,Customer_2600,Delhi,2022-03-30,3683,2022,March
CUST02601,Customer_2601,Ahmedabad,2022-12-03,2679,2022,December
CUST02602,Customer_2602,Kolkata,2021-11-10,4408,2021,November
CUST02603,Customer_2603,Delhi,2021-08-10,3745,2021,August
CUST02604,Customer_2604,Ahmedabad,2020-10-31,4255,2020,October
CUST02605,Customer_2605,Chennai,2023-06-12,3360,2023,June
CUST02606,Customer_2606,Chennai,2020-03-24,4981,2020,March
CUST02607,Customer_2607,Ahmedabad,2022-06-19,2682,2022,June
CUST02608,Customer_2608,Bangalore,2022-08-15,1916,2022,August
CUST02609,Customer_2609,Chennai,2020-05-10,3820,2020,May
CUST02610,Customer_2610,Bangalore,2024-01-09,2085,2024,January
